"ID","Maths_points","Gender_factor","Drum_VR_W2_p","Drum_NA_W2_p","BAS_TS_Mat_W2","SDQ_emot_res_PCG_W2","SDQ_good_cond_PCG_W2","SDQ_focused_beha_PCG_W2","SDQ_positive_peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_equi","DEIS_binary_W2","Fee_paying_W2","Mixed","SDQ_emot_PCG_W2","SDQ_cond_PCG_W2","SDQ_hyper_PCG_W2","SDQ_peer_PCG_W2","Drum_VR_W2_p_std","Drum_NA_W2_p_std","BAS_TS_Mat_W2_std","PCG_Educ_W2_std","SCG_Educ_W2_std","Income_equi_std","SDQ_emot_PCG_W2_std","SDQ_cond_PCG_W2_std","SDQ_hyper_PCG_W2_std","SDQ_peer_PCG_W2_std","high_sdq_count","low_sdq_count","risk_group","maths_percentile","resilience","gender_binary","Income_equi_quint","low_income","high_income","low_educ_pcg","high_educ_pcg","low_educ_scg","high_educ_scg"
7627000,11,"Female",90,40,107,10,10,10,10,3,5,23000,0,0,0,0,0,0,0,1.1455524345375,-0.66820607188017,-0.536950720022564,-0.778359178113134,0.839123827432658,0.509700348646438,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,1,0,0,1
7630000,10,"Female",95,75,145,10,9,9,10,5,5,15000,0,0,0,0,1,1,0,1.37369056924592,0.88560660792047,1.57053013343846,0.834498423342269,0.839123827432658,-0.323888457299962,-0.887029219871459,0.021156797580425,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",0,3,1,0,0,1,0,1
7640000,11,"Female",90,65,124,10,9,10,10,5,6,18000,0,0,1,0,1,0,0,1.1455524345375,0.44166012797743,0.405869661788948,0.834498423342269,1.5722426377044,-0.011292655070062,-0.887029219871459,0.021156797580425,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",0,4,0,1,0,1,0,1
7641000,9,"Female",60,85,110,10,9,10,10,6,5,24000,0,0,1,0,1,0,0,-0.223276373713038,1.32955308786351,-0.370570652644062,1.64092722406997,0.839123827432658,0.613898949389738,-0.887029219871459,0.021156797580425,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.229854689564069,"Not Applicable",0,5,0,1,0,1,0,1
7642000,9,"Female",40,30,110,7,10,8,10,2,3,6000,1,0,1,3,0,2,0,-1.13582891254673,-1.11215255182321,-0.370570652644062,-1.58478797884084,-0.627113793110829,-1.26167586398966,0.766487582902221,-0.779839558814468,-0.1556782115533,-0.726143622596442,1,2,"Low Risk",0.229854689564069,"Not Applicable",0,1,1,0,1,0,1,0
7645000,8,"Female",50,35,110,9,9,8,9,4,2,14000,0,0,1,1,1,2,1,-0.679552643129884,-0.890179311851689,-0.370570652644062,0.0280696226145673,-1.36023260338257,-0.428087058043262,-0.335856952280232,0.021156797580425,-0.1556782115533,0.00153762545811847,0,0,"Moderate Risk",0.115455746367239,"Non-Resilient",0,3,1,0,0,1,1,0
7646000,10,"Female",30,50,121,4,9,7,10,3,3,8000,1,0,1,6,1,3,0,-1.59210518196357,-0.22425959193713,0.239489594410446,-0.778359178113134,-0.627113793110829,-1.05327866250306,2.4200043856759,0.021156797580425,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.365653896961691,"Non-Resilient",0,1,1,0,1,0,1,0
7650000,7,"Female",40,40,95,5,8,9,9,2,3,10000,1,0,1,5,2,1,1,-1.13582891254673,-0.66820607188017,-1.20247098953657,-1.58478797884084,-0.627113793110829,-0.844881461016462,1.86883211808467,0.822153153975318,-0.608017205368183,0.00153762545811847,2,1,"High Risk",0.0470277410832233,"Non-Resilient",0,2,1,0,1,0,1,0
7651000,6,"Female",25,30,110,10,10,7,10,2,2,10000,1,0,1,0,0,3,0,-1.820243316672,-1.11215255182321,-0.370570652644062,-1.58478797884084,-1.36023260338257,-0.844881461016462,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.0105680317040951,"Not Applicable",0,2,1,0,1,0,1,0
7652000,9,"Female",60,45,114,7,10,10,8,2,2,9000,1,0,1,3,0,0,2,-0.223276373713038,-0.44623283190865,-0.148730562806059,-1.58478797884084,-1.36023260338257,-0.949080061759762,0.766487582902221,-0.779839558814468,-1.06035619918307,0.729218873512679,2,2,"High Risk",0.229854689564069,"Non-Resilient",0,1,1,0,1,0,1,0
7653000,11,"Female",90,85,121,10,10,9,10,2,2,9000,1,0,1,0,0,1,0,1.1455524345375,1.32955308786351,0.239489594410446,-1.58478797884084,-1.36023260338257,-0.949080061759762,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",0,1,1,0,1,0,1,0
7657000,6,"Female",45,20,121,9,9,8,10,2,2,8000,0,0,0,1,1,2,0,-0.907690777838306,-1.55609903176625,0.239489594410446,-1.58478797884084,-1.36023260338257,-1.05327866250306,-0.335856952280232,0.021156797580425,-0.1556782115533,-0.726143622596442,0,1,"Moderate Risk",0.0105680317040951,"Non-Resilient",0,1,1,0,1,0,1,0
7660000,9,"Female",20,50,85,3,9,9,10,3,2,13000,1,0,1,7,1,1,0,-2.04838145138042,-0.22425959193713,-1.75707121413158,-0.778359178113134,-1.36023260338257,-0.532285658786562,2.97117665326713,0.021156797580425,-0.608017205368183,-0.726143622596442,1,2,"Low Risk",0.229854689564069,"Not Applicable",0,3,1,0,1,0,1,0
7663000,11,"Female",30,50,95,6,8,8,9,3,2,16000,1,0,1,4,2,2,1,-1.59210518196357,-0.22425959193713,-1.20247098953657,-0.778359178113134,-1.36023260338257,-0.219689856556662,1.31765985049345,0.822153153975318,-0.1556782115533,0.00153762545811847,2,0,"High Risk",0.594187582562748,"Non-Resilient",0,4,0,1,1,0,1,0
7665000,11,"Female",75,60,107,10,10,10,10,4,5,18000,0,0,0,0,0,0,0,0.46113803041223,0.21968688800591,-0.536950720022564,0.0280696226145673,0.839123827432658,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",0,4,0,1,0,1,0,1
7666000,10,"Female",50,55,99,4,8,9,10,4,3,14000,0,1,0,6,2,1,0,-0.679552643129884,-0.00228635196560979,-0.98063089969857,0.0280696226145673,-0.627113793110829,-0.428087058043262,2.4200043856759,0.822153153975318,-0.608017205368183,-0.726143622596442,2,2,"High Risk",0.365653896961691,"Non-Resilient",0,3,1,0,0,1,1,0
7668000,10,"Female",60,65,128,3,8,7,10,3,3,14000,0,1,1,7,2,3,0,-0.223276373713038,0.44166012797743,0.627709751626951,-0.778359178113134,-0.627113793110829,-0.428087058043262,2.97117665326713,0.822153153975318,0.296660782261584,-0.726143622596442,2,1,"High Risk",0.365653896961691,"Non-Resilient",0,3,1,0,1,0,1,0
7669000,10,"Female",40,50,145,10,9,9,10,3,5,15000,0,0,1,0,1,1,0,-1.13582891254673,-0.22425959193713,1.57053013343846,-0.778359178113134,0.839123827432658,-0.323888457299962,-0.887029219871459,0.021156797580425,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",0,3,1,0,1,0,0,1
7670000,11,"Female",95,60,129,6,9,7,8,3,5,16000,0,0,1,4,1,3,2,1.37369056924592,0.21968688800591,0.683169774086452,-0.778359178113134,0.839123827432658,-0.219689856556662,1.31765985049345,0.021156797580425,0.296660782261584,0.729218873512679,2,0,"High Risk",0.594187582562748,"Non-Resilient",0,4,0,1,1,0,0,1
7671000,12,"Female",100,55,129,9,10,10,9,4,3,23000,0,0,0,1,0,0,1,1.60182870395434,-0.00228635196560979,0.683169774086452,0.0280696226145673,-0.627113793110829,0.509700348646438,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.88560105680317,"Not Applicable",0,5,0,1,0,1,1,0
7673000,10,"Female",40,45,114,8,10,8,10,3,4,15000,0,0,0,2,0,2,0,-1.13582891254673,-0.44623283190865,-0.148730562806059,-0.778359178113134,0.106005017160914,-0.323888457299962,0.215315315310994,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.365653896961691,"Not Applicable",0,3,1,0,1,0,0,1
7675000,11,"Female",85,100,114,10,7,10,8,5,3,18000,0,0,1,0,3,0,2,0.917414299829076,1.99547280777807,-0.148730562806059,0.834498423342269,-0.627113793110829,-0.011292655070062,-0.887029219871459,1.62314951037021,-1.06035619918307,0.729218873512679,2,2,"High Risk",0.594187582562748,"Non-Resilient",0,4,0,1,0,1,1,0
7683000,10,"Female",90,85,121,10,8,8,10,6,5,35000,0,1,0,0,2,2,0,1.1455524345375,1.32955308786351,0.239489594410446,1.64092722406997,0.839123827432658,1.76008355756604,-0.887029219871459,0.822153153975318,-0.1556782115533,-0.726143622596442,1,2,"Low Risk",0.365653896961691,"Not Applicable",0,5,0,1,0,1,0,1
7690000,10,"Female",55,55,103,10,10,10,10,4,6,15000,0,1,0,0,0,0,0,-0.451414508421461,-0.00228635196560979,-0.758790809860567,0.0280696226145673,1.5722426377044,-0.323888457299962,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.365653896961691,"Not Applicable",0,3,1,0,0,1,0,1
7694000,12,"Female",70,70,117,7,10,4,10,3,6,26000,0,0,0,3,0,6,0,0.232999895703807,0.66363336794895,0.017649504572443,-0.778359178113134,1.5722426377044,0.822296150876338,0.766487582902221,-0.779839558814468,1.65367776370623,-0.726143622596442,2,2,"High Risk",0.88560105680317,"Resilient",0,5,0,1,1,0,0,1
7698000,11,"Female",90,55,145,10,8,10,10,6,6,22000,0,1,0,0,2,0,0,1.1455524345375,-0.00228635196560979,1.57053013343846,1.64092722406997,1.5722426377044,0.405501747903138,-0.887029219871459,0.822153153975318,-1.06035619918307,-0.726143622596442,1,3,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,0,1,0,1
7700000,7,"Female",35,25,95,2,8,6,8,2,2,7000,1,0,0,8,2,4,2,-1.36396704725515,-1.33412579179473,-1.20247098953657,-1.58478797884084,-1.36023260338257,-1.15747726324636,3.52234892085835,0.822153153975318,0.748999776076467,0.729218873512679,4,0,"High Risk",0.0470277410832233,"Non-Resilient",0,1,1,0,1,0,1,0
7707000,11,"Female",45,35,135,10,10,9,10,4,3,9000,0,0,0,0,0,1,0,-0.907690777838306,-0.890179311851689,1.01592990884346,0.0280696226145673,-0.627113793110829,-0.949080061759762,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",0,1,1,0,0,1,1,0
7708000,8,"Female",35,25,82,10,8,7,10,3,5,21000,0,0,0,0,2,3,0,-1.36396704725515,-1.33412579179473,-1.92345128151008,-0.778359178113134,0.839123827432658,0.301303147159838,-0.887029219871459,0.822153153975318,0.296660782261584,-0.726143622596442,1,2,"Low Risk",0.115455746367239,"Not Applicable",0,4,0,1,1,0,0,1
7709000,8,"Female",40,45,114,7,5,8,10,4,5,8000,0,0,0,3,5,2,0,-1.13582891254673,-0.44623283190865,-0.148730562806059,0.0280696226145673,0.839123827432658,-1.05327866250306,0.766487582902221,3.22514222316,-0.1556782115533,-0.726143622596442,2,1,"High Risk",0.115455746367239,"Non-Resilient",0,1,1,0,0,1,0,1
7714000,11,"Female",45,65,124,9,10,9,10,4,6,30000,0,0,1,1,0,1,0,-0.907690777838306,0.44166012797743,0.405869661788948,0.0280696226145673,1.5722426377044,1.23909055384954,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,0,1,0,1
7716000,10,"Female",55,40,124,10,9,9,10,3,3,21000,0,0,0,0,1,1,0,-0.451414508421461,-0.66820607188017,0.405869661788948,-0.778359178113134,-0.627113793110829,0.301303147159838,-0.887029219871459,0.021156797580425,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",0,4,0,1,1,0,1,0
7717000,11,"Female",70,65,117,10,10,9,10,5,6,21000,0,0,0,0,0,1,0,0.232999895703807,0.44166012797743,0.017649504572443,0.834498423342269,1.5722426377044,0.301303147159838,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",0,4,0,1,0,1,0,1
7718000,9,"Female",20,65,124,7,9,9,7,4,3,5000,0,0,1,3,1,1,3,-2.04838145138042,0.44166012797743,0.405869661788948,0.0280696226145673,-0.627113793110829,-1.36587446473296,0.766487582902221,0.021156797580425,-0.608017205368183,1.45690012156724,2,1,"High Risk",0.229854689564069,"Non-Resilient",0,1,1,0,0,1,1,0
7720000,10,"Female",85,55,131,4,7,7,5,3,3,21000,0,0,1,6,3,3,5,0.917414299829076,-0.00228635196560979,0.794089819005453,-0.778359178113134,-0.627113793110829,0.301303147159838,2.4200043856759,1.62314951037021,0.296660782261584,2.91226261767636,3,0,"High Risk",0.365653896961691,"Non-Resilient",0,4,0,1,1,0,1,0
7722000,10,"Female",95,65,129,10,7,7,8,5,5,44000,0,0,0,0,3,3,2,1.37369056924592,0.44166012797743,0.683169774086452,0.834498423342269,0.839123827432658,2.69787096425574,-0.887029219871459,1.62314951037021,0.296660782261584,0.729218873512679,2,1,"High Risk",0.365653896961691,"Non-Resilient",0,5,0,1,0,1,0,1
7726000,9,"Female",30,40,107,10,10,6,10,4,4,17000,0,1,0,0,0,4,0,-1.59210518196357,-0.66820607188017,-0.536950720022564,0.0280696226145673,0.106005017160914,-0.115491255813362,-0.887029219871459,-0.779839558814468,0.748999776076467,-0.726143622596442,1,3,"Low Risk",0.229854689564069,"Not Applicable",0,4,0,1,0,1,0,1
7728000,9,"Female",20,40,110,9,10,9,8,4,3,19000,0,0,0,1,0,1,2,-2.04838145138042,-0.66820607188017,-0.370570652644062,0.0280696226145673,-0.627113793110829,0.092905945673238,-0.335856952280232,-0.779839558814468,-0.608017205368183,0.729218873512679,1,2,"Low Risk",0.229854689564069,"Not Applicable",0,4,0,1,0,1,1,0
7729000,9,"Female",50,55,107,3,6,3,7,5,5,18000,0,1,0,7,4,7,3,-0.679552643129884,-0.00228635196560979,-0.536950720022564,0.834498423342269,0.839123827432658,-0.011292655070062,2.97117665326713,2.4241458667651,2.10601675752112,1.45690012156724,4,0,"High Risk",0.229854689564069,"Non-Resilient",0,4,0,1,0,1,0,1
7731000,12,"Female",85,60,129,9,10,10,8,6,6,29000,0,1,0,1,0,0,2,0.917414299829076,0.21968688800591,0.683169774086452,1.64092722406997,1.5722426377044,1.13489195310624,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.729218873512679,1,2,"Low Risk",0.88560105680317,"Not Applicable",0,5,0,1,0,1,0,1
7732000,11,"Female",100,75,110,10,10,10,10,6,6,44000,0,1,0,0,0,0,0,1.60182870395434,0.88560660792047,-0.370570652644062,1.64092722406997,1.5722426377044,2.69787096425574,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,0,1,0,1
7733000,11,"Female",75,95,124,10,10,10,10,3,6,47000,0,1,0,0,0,0,0,0.46113803041223,1.77349956780655,0.405869661788948,-0.778359178113134,1.5722426377044,3.01046676648564,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,1,0,0,1
7734000,11,"Female",65,40,92,8,8,7,8,5,5,33000,0,1,0,2,2,3,2,0.00486176099538475,-0.66820607188017,-1.36885105691507,0.834498423342269,0.839123827432658,1.55168635607944,0.215315315310994,0.822153153975318,0.296660782261584,0.729218873512679,2,0,"High Risk",0.594187582562748,"Non-Resilient",0,5,0,1,0,1,0,1
7735000,7,"Female",20,35,92,7,10,10,10,4,3,19000,0,0,0,3,0,0,0,-2.04838145138042,-0.890179311851689,-1.36885105691507,0.0280696226145673,-0.627113793110829,0.092905945673238,0.766487582902221,-0.779839558814468,-1.06035619918307,-0.726143622596442,1,3,"Low Risk",0.0470277410832233,"Not Applicable",0,4,0,1,0,1,1,0
7736000,10,"Female",80,80,129,10,9,10,10,4,5,24000,0,0,1,0,1,0,0,0.689276165120653,1.10757984789199,0.683169774086452,0.0280696226145673,0.839123827432658,0.613898949389738,-0.887029219871459,0.021156797580425,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",0,5,0,1,0,1,0,1
7737000,9,"Female",85,85,131,4,9,9,10,6,4,19000,0,0,0,6,1,1,0,0.917414299829076,1.32955308786351,0.794089819005453,1.64092722406997,0.106005017160914,0.092905945673238,2.4200043856759,0.021156797580425,-0.608017205368183,-0.726143622596442,1,2,"Low Risk",0.229854689564069,"Not Applicable",0,4,0,1,0,1,0,1
7738000,10,"Female",60,45,110,9,10,9,8,3,6,24000,0,0,0,1,0,1,2,-0.223276373713038,-0.44623283190865,-0.370570652644062,-0.778359178113134,1.5722426377044,0.613898949389738,-0.335856952280232,-0.779839558814468,-0.608017205368183,0.729218873512679,1,2,"Low Risk",0.365653896961691,"Not Applicable",0,5,0,1,1,0,0,1
7739000,11,"Female",100,70,145,8,10,10,3,3,6,29000,0,0,0,2,0,0,7,1.60182870395434,0.66363336794895,1.57053013343846,-0.778359178113134,1.5722426377044,1.13489195310624,0.215315315310994,-0.779839558814468,-1.06035619918307,4.36762511378548,1,2,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,1,0,0,1
7740000,10,"Female",75,65,99,5,10,10,9,5,6,27000,0,1,1,5,0,0,1,0.46113803041223,0.44166012797743,-0.98063089969857,0.834498423342269,1.5722426377044,0.926494751619638,1.86883211808467,-0.779839558814468,-1.06035619918307,0.00153762545811847,1,2,"Low Risk",0.365653896961691,"Not Applicable",0,5,0,1,0,1,0,1
7743000,11,"Female",95,70,124,9,10,10,10,3,2,28000,0,1,0,1,0,0,0,1.37369056924592,0.66363336794895,0.405869661788948,-0.778359178113134,-1.36023260338257,1.03069335236294,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,1,0,1,0
7744000,10,"Female",70,40,107,10,10,7,9,5,5,14000,0,0,0,0,0,3,1,0.232999895703807,-0.66820607188017,-0.536950720022564,0.834498423342269,0.839123827432658,-0.428087058043262,-0.887029219871459,-0.779839558814468,0.296660782261584,0.00153762545811847,0,2,"Low Risk",0.365653896961691,"Not Applicable",0,3,1,0,0,1,0,1
7747000,11,"Female",55,40,110,8,10,10,10,3,2,20000,1,0,1,2,0,0,0,-0.451414508421461,-0.66820607188017,-0.370570652644062,-0.778359178113134,-1.36023260338257,0.197104546416538,0.215315315310994,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",0,4,0,1,1,0,1,0
7748000,6,"Female",15,20,99,5,7,6,10,3,2,24000,1,0,1,5,3,4,0,-2.27651958608884,-1.55609903176625,-0.98063089969857,-0.778359178113134,-1.36023260338257,0.613898949389738,1.86883211808467,1.62314951037021,0.748999776076467,-0.726143622596442,3,1,"High Risk",0.0105680317040951,"Non-Resilient",0,5,0,1,1,0,1,0
7749000,9,"Female",55,60,114,9,10,7,9,5,3,15000,0,0,0,1,0,3,1,-0.451414508421461,0.21968688800591,-0.148730562806059,0.834498423342269,-0.627113793110829,-0.323888457299962,-0.335856952280232,-0.779839558814468,0.296660782261584,0.00153762545811847,0,1,"Moderate Risk",0.229854689564069,"Non-Resilient",0,3,1,0,0,1,1,0
7755000,12,"Female",100,100,154,9,10,9,10,2,3,6000,0,0,0,1,0,1,0,1.60182870395434,1.99547280777807,2.06967033557397,-1.58478797884084,-0.627113793110829,-1.26167586398966,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.88560105680317,"Not Applicable",0,1,1,0,1,0,1,0
7756000,12,"Female",55,50,121,8,10,10,9,6,6,31000,0,0,0,2,0,0,1,-0.451414508421461,-0.22425959193713,0.239489594410446,1.64092722406997,1.5722426377044,1.34328915459284,0.215315315310994,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.88560105680317,"Not Applicable",0,5,0,1,0,1,0,1
7757000,7,"Female",30,70,124,8,9,1,8,4,4,13000,0,0,1,2,1,9,2,-1.59210518196357,0.66363336794895,0.405869661788948,0.0280696226145673,0.106005017160914,-0.532285658786562,0.215315315310994,0.021156797580425,3.01069474515088,0.729218873512679,2,0,"High Risk",0.0470277410832233,"Non-Resilient",0,3,1,0,0,1,0,1
7758000,11,"Female",55,55,110,10,9,10,10,6,6,20000,0,0,1,0,1,0,0,-0.451414508421461,-0.00228635196560979,-0.370570652644062,1.64092722406997,1.5722426377044,0.197104546416538,-0.887029219871459,0.021156797580425,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",0,4,0,1,0,1,0,1
7760000,11,"Female",100,95,121,9,10,9,9,6,6,20000,0,0,1,1,0,1,1,1.60182870395434,1.77349956780655,0.239489594410446,1.64092722406997,1.5722426377044,0.197104546416538,-0.335856952280232,-0.779839558814468,-0.608017205368183,0.00153762545811847,0,2,"Low Risk",0.594187582562748,"Not Applicable",0,4,0,1,0,1,0,1
7761000,11,"Female",90,45,99,10,8,9,10,6,6,26000,0,0,1,0,2,1,0,1.1455524345375,-0.44623283190865,-0.98063089969857,1.64092722406997,1.5722426377044,0.822296150876338,-0.887029219871459,0.822153153975318,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.594187582562748,"Not Applicable",0,5,0,1,0,1,0,1
7762000,8,"Female",65,35,110,10,10,6,8,4,5,13000,0,0,0,0,0,4,2,0.00486176099538475,-0.890179311851689,-0.370570652644062,0.0280696226145673,0.839123827432658,-0.532285658786562,-0.887029219871459,-0.779839558814468,0.748999776076467,0.729218873512679,2,2,"High Risk",0.115455746367239,"Non-Resilient",0,3,1,0,0,1,0,1
7763000,10,"Female",45,50,110,10,10,10,9,3,4,21000,0,0,1,0,0,0,1,-0.907690777838306,-0.22425959193713,-0.370570652644062,-0.778359178113134,0.106005017160914,0.301303147159838,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,3,"Low Risk",0.365653896961691,"Not Applicable",0,4,0,1,1,0,0,1
7766000,6,"Female",35,25,110,4,6,4,6,2,2,5000,0,0,1,6,4,6,4,-1.36396704725515,-1.33412579179473,-0.370570652644062,-1.58478797884084,-1.36023260338257,-1.36587446473296,2.4200043856759,2.4241458667651,1.65367776370623,2.1845813696218,4,0,"High Risk",0.0105680317040951,"Non-Resilient",0,1,1,0,1,0,1,0
7767000,6,"Female",55,30,114,10,10,8,10,5,2,7000,0,0,1,0,0,2,0,-0.451414508421461,-1.11215255182321,-0.148730562806059,0.834498423342269,-1.36023260338257,-1.15747726324636,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.0105680317040951,"Not Applicable",0,1,1,0,0,1,1,0
7770000,9,"Female",75,65,128,8,8,8,7,3,4,8000,0,0,1,2,2,2,3,0.46113803041223,0.44166012797743,0.627709751626951,-0.778359178113134,0.106005017160914,-1.05327866250306,0.215315315310994,0.822153153975318,-0.1556782115533,1.45690012156724,2,0,"High Risk",0.229854689564069,"Non-Resilient",0,1,1,0,1,0,0,1
7771000,11,"Female",90,65,154,8,10,9,10,3,3,20000,0,0,0,2,0,1,0,1.1455524345375,0.44166012797743,2.06967033557397,-0.778359178113134,-0.627113793110829,0.197104546416538,0.215315315310994,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",0,4,0,1,1,0,1,0
7772000,11,"Female",55,65,124,7,9,10,8,3,3,18000,0,0,1,3,1,0,2,-0.451414508421461,0.44166012797743,0.405869661788948,-0.778359178113134,-0.627113793110829,-0.011292655070062,0.766487582902221,0.021156797580425,-1.06035619918307,0.729218873512679,2,1,"High Risk",0.594187582562748,"Non-Resilient",0,4,0,1,1,0,1,0
7774000,11,"Female",80,85,103,9,9,10,8,5,5,10000,0,0,1,1,1,0,2,0.689276165120653,1.32955308786351,-0.758790809860567,0.834498423342269,0.839123827432658,-0.844881461016462,-0.335856952280232,0.021156797580425,-1.06035619918307,0.729218873512679,1,1,"Moderate Risk",0.594187582562748,"Non-Resilient",0,2,1,0,0,1,0,1
7775000,10,"Female",95,95,103,9,9,8,10,4,5,9000,0,0,1,1,1,2,0,1.37369056924592,1.77349956780655,-0.758790809860567,0.0280696226145673,0.839123827432658,-0.949080061759762,-0.335856952280232,0.021156797580425,-0.1556782115533,-0.726143622596442,0,1,"Moderate Risk",0.365653896961691,"Non-Resilient",0,1,1,0,0,1,0,1
7778000,12,"Female",100,85,135,8,8,3,7,6,6,40000,0,0,1,2,2,7,3,1.60182870395434,1.32955308786351,1.01592990884346,1.64092722406997,1.5722426377044,2.28107656128254,0.215315315310994,0.822153153975318,2.10601675752112,1.45690012156724,3,0,"High Risk",0.88560105680317,"Resilient",0,5,0,1,0,1,0,1
7779000,10,"Female",35,25,99,9,8,8,9,3,3,8000,0,0,1,1,2,2,1,-1.36396704725515,-1.33412579179473,-0.98063089969857,-0.778359178113134,-0.627113793110829,-1.05327866250306,-0.335856952280232,0.822153153975318,-0.1556782115533,0.00153762545811847,1,0,"Moderate Risk",0.365653896961691,"Non-Resilient",0,1,1,0,1,0,1,0
7780000,10,"Female",35,20,38,10,8,8,10,4,3,21000,0,0,1,0,2,2,0,-1.36396704725515,-1.55609903176625,-4.36369226972811,0.0280696226145673,-0.627113793110829,0.301303147159838,-0.887029219871459,0.822153153975318,-0.1556782115533,-0.726143622596442,1,2,"Low Risk",0.365653896961691,"Not Applicable",0,4,0,1,0,1,1,0
7782000,10,"Female",35,30,107,7,10,6,9,4,4,10000,0,0,1,3,0,4,1,-1.36396704725515,-1.11215255182321,-0.536950720022564,0.0280696226145673,0.106005017160914,-0.844881461016462,0.766487582902221,-0.779839558814468,0.748999776076467,0.00153762545811847,2,1,"High Risk",0.365653896961691,"Non-Resilient",0,2,1,0,0,1,0,1
7783000,7,"Female",45,50,95,10,10,9,10,5,3,16000,0,0,1,0,0,1,0,-0.907690777838306,-0.22425959193713,-1.20247098953657,0.834498423342269,-0.627113793110829,-0.219689856556662,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.0470277410832233,"Not Applicable",0,3,1,0,0,1,1,0
7784000,10,"Female",65,90,124,10,10,9,10,6,3,20000,0,0,0,0,0,1,0,0.00486176099538475,1.55152632783503,0.405869661788948,1.64092722406997,-0.627113793110829,0.197104546416538,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.365653896961691,"Not Applicable",0,4,0,1,0,1,1,0
7785000,11,"Female",50,65,154,9,8,7,10,5,5,35000,0,0,1,1,2,3,0,-0.679552643129884,0.44166012797743,2.06967033557397,0.834498423342269,0.839123827432658,1.76008355756604,-0.335856952280232,0.822153153975318,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.594187582562748,"Non-Resilient",0,5,0,1,0,1,0,1
7787000,12,"Female",85,85,161,7,10,10,9,6,6,11000,0,0,0,3,0,0,1,0.917414299829076,1.32955308786351,2.45789049279047,1.64092722406997,1.5722426377044,-0.740682860273162,0.766487582902221,-0.779839558814468,-1.06035619918307,0.00153762545811847,1,2,"Low Risk",0.88560105680317,"Not Applicable",0,2,1,0,0,1,0,1
