"ID","Maths_points","Gender_factor","Drum_VR_W2_p","Drum_NA_W2_p","BAS_TS_Mat_W2","SDQ_emot_res_PCG_W2","SDQ_good_cond_PCG_W2","SDQ_focused_beha_PCG_W2","SDQ_positive_peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_equi","DEIS_binary_W2","Fee_paying_W2","Mixed","SDQ_emot_PCG_W2","SDQ_cond_PCG_W2","SDQ_hyper_PCG_W2","SDQ_peer_PCG_W2","Drum_VR_W2_p_std","Drum_NA_W2_p_std","BAS_TS_Mat_W2_std","PCG_Educ_W2_std","SCG_Educ_W2_std","Income_equi_std","SDQ_emot_PCG_W2_std","SDQ_cond_PCG_W2_std","SDQ_hyper_PCG_W2_std","SDQ_peer_PCG_W2_std","high_sdq_count","low_sdq_count","risk_group","maths_percentile","resilience","gender_binary","Income_equi_quint","low_income","high_income","low_educ_pcg","high_educ_pcg","low_educ_scg","high_educ_scg","Maths_points_jittered"
151000,8,"Male",35,10,124,10,8,5,7,2,3,12000,0,0,1,0,2,5,3,-1.36396704725515,-2.00004551170929,0.405869661788948,-1.58478797884084,-0.627113793110829,-0.636484259529862,-0.887029219871459,0.822153153975318,1.20133876989135,1.45690012156724,3,1,"High Risk",0.15112285336856,"Non-Resilient",1,2,1,0,1,0,1,0,7.97421239675023
176000,8,"Male",40,30,129,10,10,8,9,4,4,24000,0,0,0,0,0,2,1,-1.13582891254673,-1.11215255182321,0.683169774086452,0.0280696226145673,0.106005017160914,0.613898949389738,-0.887029219871459,-0.779839558814468,-0.1556782115533,0.00153762545811847,0,2,"Low Risk",0.136063408190225,"Not Applicable",1,5,0,1,0,1,0,1,7.94518170305528
177000,12,"Male",100,100,145,10,10,10,6,5,5,23000,0,1,1,0,0,0,4,1.60182870395434,1.99547280777807,1.57053013343846,0.834498423342269,0.839123827432658,0.509700348646438,-0.887029219871459,-0.779839558814468,-1.06035619918307,2.1845813696218,1,3,"Low Risk",0.886129458388375,"Not Applicable",1,5,0,1,0,1,0,1,11.9009213252459
179000,11,"Male",95,50,117,9,10,6,5,2,4,15000,0,0,1,1,0,4,5,1.37369056924592,-0.22425959193713,0.017649504572443,-1.58478797884084,0.106005017160914,-0.323888457299962,-0.335856952280232,-0.779839558814468,0.748999776076467,2.91226261767636,2,1,"High Risk",0.801585204755614,"Resilient",1,3,1,0,1,0,0,1,11.0418874715455
184000,9,"Male",90,40,99,7,5,3,10,3,6,26000,0,0,0,3,5,7,0,1.1455524345375,-0.66820607188017,-0.98063089969857,-0.778359178113134,1.5722426377044,0.822296150876338,0.766487582902221,3.22514222316,2.10601675752112,-0.726143622596442,3,1,"High Risk",0.323645970937913,"Non-Resilient",1,5,0,1,1,0,0,1,9.03927366854623
190000,9,"Male",60,65,128,10,10,8,10,3,4,18000,0,0,0,0,0,2,0,-0.223276373713038,0.44166012797743,0.627709751626951,-0.778359178113134,0.106005017160914,-0.011292655070062,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.231704095112285,"Not Applicable",1,4,0,1,1,0,0,1,8.90293899029493
193000,11,"Male",75,55,128,9,10,10,8,5,3,28000,0,0,0,1,0,0,2,0.46113803041223,-0.00228635196560979,0.627709751626951,0.834498423342269,-0.627113793110829,1.03069335236294,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.729218873512679,1,2,"Low Risk",0.649669749009247,"Not Applicable",1,5,0,1,0,1,1,0,10.9375365383923
2e+05,10,"Male",100,75,145,9,10,9,5,4,3,27000,0,0,0,1,0,1,5,1.60182870395434,0.88560660792047,1.57053013343846,0.0280696226145673,-0.627113793110829,0.926494751619638,-0.335856952280232,-0.779839558814468,-0.608017205368183,2.91226261767636,1,2,"Low Risk",0.493527080581242,"Not Applicable",1,5,0,1,0,1,1,0,10.0073708067182
201000,10,"Male",45,35,95,9,10,10,10,3,4,15000,0,0,0,1,0,0,0,-0.907690777838306,-0.890179311851689,-1.20247098953657,-0.778359178113134,0.106005017160914,-0.323888457299962,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.398414795244386,"Not Applicable",1,3,1,0,1,0,0,1,9.93180183591321
205000,11,"Male",95,75,121,10,9,7,6,3,3,19000,0,1,1,0,1,3,4,1.37369056924592,0.88560660792047,0.239489594410446,-0.778359178113134,-0.627113793110829,0.092905945673238,-0.887029219871459,0.021156797580425,0.296660782261584,2.1845813696218,1,1,"Moderate Risk",0.667899603698811,"Resilient",1,4,0,1,1,0,1,0,10.9492019975558
206000,12,"Male",95,90,131,9,10,10,9,6,6,45000,0,0,0,1,0,0,1,1.37369056924592,1.55152632783503,0.794089819005453,1.64092722406997,1.5722426377044,2.80206956499904,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.992073976221929,"Not Applicable",1,5,0,1,0,1,0,1,12.0844629984815
212000,10,"Male",95,80,103,6,9,9,9,6,6,27000,0,1,1,4,1,1,1,1.37369056924592,1.10757984789199,-0.758790809860567,1.64092722406997,1.5722426377044,0.926494751619638,1.31765985049345,0.021156797580425,-0.608017205368183,0.00153762545811847,1,1,"Moderate Risk",0.447556142668428,"Non-Resilient",1,5,0,1,0,1,0,1,9.97262092153542
214000,11,"Male",65,30,99,8,10,9,8,6,6,35000,0,0,1,2,0,1,2,0.00486176099538475,-1.11215255182321,-0.98063089969857,1.64092722406997,1.5722426377044,1.76008355756604,0.215315315310994,-0.779839558814468,-0.608017205368183,0.729218873512679,1,2,"Low Risk",0.883751651254954,"Not Applicable",1,5,0,1,0,1,0,1,11.0985634757672
215000,8,"Male",45,70,124,5,9,6,6,5,3,30000,1,0,1,5,1,4,4,-0.907690777838306,0.66363336794895,0.405869661788948,0.834498423342269,-0.627113793110829,1.23909055384954,1.86883211808467,0.021156797580425,0.748999776076467,2.1845813696218,3,0,"High Risk",0.200264200792602,"Non-Resilient",1,5,0,1,0,1,1,0,8.0451449285727
216000,10,"Male",50,65,110,6,8,5,7,5,5,39000,0,0,1,4,2,5,3,-0.679552643129884,0.44166012797743,-0.370570652644062,0.834498423342269,0.839123827432658,2.17687796053924,1.31765985049345,0.822153153975318,1.20133876989135,1.45690012156724,4,0,"High Risk",0.394980184940555,"Non-Resilient",1,5,0,1,0,1,0,1,9.92984409364872
219000,8,"Male",70,70,135,9,10,4,9,4,3,16000,1,0,1,1,0,6,1,0.232999895703807,0.66363336794895,1.01592990884346,0.0280696226145673,-0.627113793110829,-0.219689856556662,-0.335856952280232,-0.779839558814468,1.65367776370623,0.00153762545811847,1,1,"Moderate Risk",0.18335535006605,"Non-Resilient",1,4,0,1,0,1,1,0,8.01838040496223
224000,7,"Male",55,30,103,7,9,4,8,3,2,18000,0,0,0,3,1,6,2,-0.451414508421461,-1.11215255182321,-0.758790809860567,-0.778359178113134,-1.36023260338257,-0.011292655070062,0.766487582902221,0.021156797580425,1.65367776370623,0.729218873512679,3,0,"High Risk",0.105944517833554,"Non-Resilient",1,4,0,1,1,0,1,0,7.06974709779024
228000,12,"Male",85,95,140,10,10,10,8,4,3,44000,0,1,0,0,0,0,2,0.917414299829076,1.77349956780655,1.29323002114096,0.0280696226145673,-0.627113793110829,2.69787096425574,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.729218873512679,1,3,"Low Risk",0.975165125495376,"Not Applicable",1,5,0,1,0,1,1,0,12.0467988914344
231000,9,"Male",60,65,103,10,9,5,10,6,5,26000,0,1,0,0,1,5,0,-0.223276373713038,0.44166012797743,-0.758790809860567,1.64092722406997,0.839123827432658,0.822296150876338,-0.887029219871459,0.021156797580425,1.20133876989135,-0.726143622596442,1,2,"Low Risk",0.291413474240423,"Not Applicable",1,5,0,1,0,1,0,1,8.99249917175621
234000,10,"Male",35,35,103,6,10,7,10,5,2,30000,0,0,0,4,0,3,0,-1.36396704725515,-0.890179311851689,-0.758790809860567,0.834498423342269,-1.36023260338257,1.23909055384954,1.31765985049345,-0.779839558814468,0.296660782261584,-0.726143622596442,1,2,"Low Risk",0.487186261558785,"Not Applicable",1,5,0,1,0,1,1,0,10.0022173775826
235000,8,"Male",80,35,95,9,10,9,10,2,2,19000,0,0,0,1,0,1,0,0.689276165120653,-0.890179311851689,-1.20247098953657,-1.58478797884084,-1.36023260338257,0.092905945673238,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.178335535006605,"Not Applicable",1,4,0,1,1,0,1,0,8.01127679096535
242000,12,"Male",95,90,140,9,10,10,9,5,3,24000,0,0,1,1,0,0,1,1.37369056924592,1.55152632783503,1.29323002114096,0.834498423342269,-0.627113793110829,0.613898949389738,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.912021136063408,"Not Applicable",1,5,0,1,0,1,1,0,11.9401591297239
243000,11,"Male",85,85,145,10,10,9,9,6,3,30000,0,0,0,0,0,1,1,0.917414299829076,1.32955308786351,1.57053013343846,1.64092722406997,-0.627113793110829,1.23909055384954,-0.887029219871459,-0.779839558814468,-0.608017205368183,0.00153762545811847,0,3,"Low Risk",0.855746367239102,"Not Applicable",1,5,0,1,0,1,1,0,11.0778381883167
244000,10,"Male",85,70,110,5,8,5,9,6,4,27000,0,0,0,5,2,5,1,0.917414299829076,0.66363336794895,-0.370570652644062,1.64092722406997,0.106005017160914,0.926494751619638,1.86883211808467,0.822153153975318,1.20133876989135,0.00153762545811847,3,0,"High Risk",0.396301188903567,"Non-Resilient",1,5,0,1,0,1,0,1,9.93087679878809
248000,11,"Male",80,80,110,10,10,10,10,5,3,38000,0,0,1,0,0,0,0,0.689276165120653,1.10757984789199,-0.370570652644062,0.834498423342269,-0.627113793110829,2.07267935979594,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.766446499339498,"Not Applicable",1,5,0,1,0,1,1,0,11.0169199122116
249000,10,"Male",50,50,114,5,7,8,7,3,3,20000,0,0,0,5,3,2,3,-0.679552643129884,-0.22425959193713,-0.148730562806059,-0.778359178113134,-0.627113793110829,0.197104546416538,1.86883211808467,1.62314951037021,-0.1556782115533,1.45690012156724,3,0,"High Risk",0.479788639365918,"Non-Resilient",1,4,0,1,1,0,1,0,9.9961873949971
250000,10,"Male",40,45,99,10,10,10,8,2,4,18000,1,0,1,0,0,0,2,-1.13582891254673,-0.44623283190865,-0.98063089969857,-1.58478797884084,0.106005017160914,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.729218873512679,1,3,"Low Risk",0.406605019815059,"Not Applicable",1,4,0,1,1,0,0,1,9.93945664293133
252000,8,"Male",70,35,121,7,10,10,6,2,4,26000,0,0,0,3,0,0,4,0.232999895703807,-0.890179311851689,0.239489594410446,-1.58478797884084,0.106005017160914,0.822296150876338,0.766487582902221,-0.779839558814468,-1.06035619918307,2.1845813696218,2,2,"High Risk",0.228533685601057,"Non-Resilient",1,5,0,1,1,0,0,1,8.09568489426747
256000,10,"Male",80,55,99,9,10,10,9,2,2,33000,0,0,0,1,0,0,1,0.689276165120653,-0.00228635196560979,-0.98063089969857,-1.58478797884084,-1.36023260338257,1.55168635607944,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.436195508586526,"Not Applicable",1,5,0,1,1,0,1,0,9.96380629274063
257000,12,"Male",100,75,117,7,10,8,4,5,5,22000,0,0,0,3,0,2,6,1.60182870395434,0.88560660792047,0.017649504572443,0.834498423342269,0.839123827432658,0.405501747903138,0.766487582902221,-0.779839558814468,-0.1556782115533,3.63994386573092,2,1,"High Risk",0.890092470277411,"Resilient",1,4,0,1,0,1,0,1,11.9089577392209
261000,8,"Male",55,20,103,10,9,8,10,4,2,14000,0,0,0,0,1,2,0,-0.451414508421461,-1.55609903176625,-0.758790809860567,0.0280696226145673,-1.36023260338257,-0.428087058043262,-0.887029219871459,0.021156797580425,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.204755614266843,"Not Applicable",1,3,1,0,0,1,1,0,8.05073721813969
262000,9,"Male",60,50,95,8,10,8,9,3,4,10000,0,0,0,2,0,2,1,-0.223276373713038,-0.22425959193713,-1.20247098953657,-0.778359178113134,0.106005017160914,-0.844881461016462,0.215315315310994,-0.779839558814468,-0.1556782115533,0.00153762545811847,0,1,"Moderate Risk",0.305944517833553,"Non-Resilient",1,2,1,0,1,0,0,1,9.01337178978138
266000,10,"Male",95,70,110,10,9,9,7,3,6,30000,0,0,1,0,1,1,3,1.37369056924592,0.66363336794895,-0.370570652644062,-0.778359178113134,1.5722426377044,1.23909055384954,-0.887029219871459,0.021156797580425,-0.608017205368183,1.45690012156724,1,2,"Low Risk",0.366974900924703,"Not Applicable",1,5,0,1,1,0,0,1,9.90194939840585
268000,11,"Male",100,85,145,9,9,8,9,3,4,26000,0,0,1,1,1,2,1,1.60182870395434,1.32955308786351,1.57053013343846,-0.778359178113134,0.106005017160914,0.822296150876338,-0.335856952280232,0.021156797580425,-0.1556782115533,0.00153762545811847,0,0,"Moderate Risk",0.686129458388375,"Resilient",1,5,0,1,1,0,0,1,10.9601508141495
271000,7,"Male",70,15,129,5,9,6,8,5,5,29000,0,0,1,5,1,4,2,0.232999895703807,-1.77807227173777,0.683169774086452,0.834498423342269,0.839123827432658,1.13489195310624,1.86883211808467,0.021156797580425,0.748999776076467,0.729218873512679,3,0,"High Risk",0.106737120211361,"Non-Resilient",1,5,0,1,0,1,0,1,7.07265904159285
274000,11,"Male",95,65,140,4,9,9,9,4,3,19000,0,1,1,6,1,1,1,1.37369056924592,0.44166012797743,1.29323002114096,0.0280696226145673,-0.627113793110829,0.092905945673238,2.4200043856759,0.021156797580425,-0.608017205368183,0.00153762545811847,1,1,"Moderate Risk",0.663143989431968,"Resilient",1,4,0,1,0,1,1,0,10.9464296735358
275000,9,"Male",50,55,103,2,7,0,7,5,3,18000,0,0,1,8,3,10,3,-0.679552643129884,-0.00228635196560979,-0.758790809860567,0.834498423342269,-0.627113793110829,-0.011292655070062,3.52234892085835,1.62314951037021,3.46303373896577,1.45690012156724,4,0,"High Risk",0.237516512549538,"Non-Resilient",1,4,0,1,0,1,1,0,8.91170796081424
280000,11,"Male",75,55,99,10,9,9,7,4,3,25000,0,0,1,0,1,1,3,0.46113803041223,-0.00228635196560979,-0.98063089969857,0.0280696226145673,-0.627113793110829,0.718097550133038,-0.887029219871459,0.021156797580425,-0.608017205368183,1.45690012156724,1,2,"Low Risk",0.802113606340819,"Not Applicable",1,5,0,1,0,1,1,0,11.0422099823132
281000,7,"Male",50,35,99,5,9,4,10,4,4,10000,0,0,1,5,1,6,0,-0.679552643129884,-0.890179311851689,-0.98063089969857,0.0280696226145673,0.106005017160914,-0.844881461016462,1.86883211808467,0.021156797580425,1.65367776370623,-0.726143622596442,2,1,"High Risk",0.0800528401585205,"Non-Resilient",1,2,1,0,0,1,0,1,7.00174970603548
289000,12,"Male",100,100,131,9,9,10,8,6,6,18000,1,0,1,1,1,0,2,1.60182870395434,1.99547280777807,0.794089819005453,1.64092722406997,1.5722426377044,-0.011292655070062,-0.335856952280232,0.021156797580425,-1.06035619918307,0.729218873512679,1,1,"Moderate Risk",0.93553500660502,"Resilient",1,4,0,1,0,1,0,1,11.9809894078877
291000,11,"Male",95,75,129,10,10,9,10,4,4,21000,0,0,0,0,0,1,0,1.37369056924592,0.88560660792047,0.683169774086452,0.0280696226145673,0.106005017160914,0.301303147159838,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.717305151915456,"Not Applicable",1,4,0,1,0,1,0,1,10.984902783623
293000,12,"Male",100,95,129,10,10,10,10,5,6,34000,0,0,1,0,0,0,0,1.60182870395434,1.77349956780655,0.683169774086452,0.834498423342269,1.5722426377044,1.65588495682274,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.991545574636724,"Not Applicable",1,5,0,1,0,1,0,1,12.0827931568958
295000,10,"Male",75,70,124,10,10,10,9,3,2,21000,0,0,0,0,0,0,1,0.46113803041223,0.66363336794895,0.405869661788948,-0.778359178113134,-1.36023260338257,0.301303147159838,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,3,"Low Risk",0.573051519154557,"Not Applicable",1,4,0,1,1,0,1,0,10.0804012983106
296000,6,"Male",45,45,107,10,8,6,10,4,4,15000,1,0,1,0,2,4,0,-0.907690777838306,-0.44623283190865,-0.536950720022564,0.0280696226145673,0.106005017160914,-0.323888457299962,-0.887029219871459,0.822153153975318,0.748999776076467,-0.726143622596442,2,2,"High Risk",0.0187582562747688,"Non-Resilient",1,3,1,0,0,1,0,1,5.94361305646598
299000,11,"Male",50,35,107,10,9,6,10,5,5,22000,0,0,0,0,1,4,0,-0.679552643129884,-0.890179311851689,-0.536950720022564,0.834498423342269,0.839123827432658,0.405501747903138,-0.887029219871459,0.021156797580425,0.748999776076467,-0.726143622596442,1,2,"Low Risk",0.763276089828269,"Not Applicable",1,4,0,1,0,1,0,1,11.0149789093994
3e+05,12,"Male",75,80,135,10,10,10,10,3,3,13000,1,0,1,0,0,0,0,0.46113803041223,1.10757984789199,1.01592990884346,-0.778359178113134,-0.627113793110829,-0.532285658786562,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.889828269484808,"Not Applicable",1,3,1,0,1,0,1,0,11.9081306272652
301000,10,"Male",90,85,121,10,10,8,10,5,3,13000,0,0,0,0,0,2,0,1.1455524345375,1.32955308786351,0.239489594410446,0.834498423342269,-0.627113793110829,-0.532285658786562,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.495376486129458,"Not Applicable",1,3,1,0,0,1,1,0,10.0081195022911
308000,10,"Male",80,80,124,10,10,10,8,5,4,27000,0,1,1,0,0,0,2,0.689276165120653,1.10757984789199,0.405869661788948,0.834498423342269,0.106005017160914,0.926494751619638,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.729218873512679,1,3,"Low Risk",0.388375165125495,"Not Applicable",1,5,0,1,0,1,0,1,9.92256569247693
310000,10,"Male",85,70,129,8,10,5,9,3,3,24000,0,0,1,2,0,5,1,0.917414299829076,0.66363336794895,0.683169774086452,-0.778359178113134,-0.627113793110829,0.613898949389738,0.215315315310994,-0.779839558814468,1.20133876989135,0.00153762545811847,1,1,"Moderate Risk",0.537648612945839,"Non-Resilient",1,5,0,1,1,0,1,0,10.05149077354
314000,11,"Male",55,75,154,8,10,9,10,3,2,9000,0,0,0,2,0,1,0,-0.451414508421461,0.88560660792047,2.06967033557397,-0.778359178113134,-1.36023260338257,-0.949080061759762,0.215315315310994,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.627212681638045,"Not Applicable",1,1,1,0,1,0,1,0,10.9222288358957
319000,9,"Male",75,50,103,8,9,8,8,3,4,16000,0,0,0,2,1,2,2,0.46113803041223,-0.22425959193713,-0.758790809860567,-0.778359178113134,0.106005017160914,-0.219689856556662,0.215315315310994,0.021156797580425,-0.1556782115533,0.729218873512679,1,0,"Moderate Risk",0.25336856010568,"Non-Resilient",1,3,1,0,1,0,0,1,8.94082288020291
320000,9,"Male",60,65,110,8,10,9,10,5,4,10000,0,0,1,2,0,1,0,-0.223276373713038,0.44166012797743,-0.370570652644062,0.834498423342269,0.106005017160914,-0.844881461016462,0.215315315310994,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.333685601056803,"Not Applicable",1,2,1,0,0,1,0,1,9.05354076265357
323000,10,"Male",95,50,103,10,8,7,8,3,2,11000,1,0,1,0,2,3,2,1.37369056924592,-0.22425959193713,-0.758790809860567,-0.778359178113134,-1.36023260338257,-0.740682860273162,-0.887029219871459,0.822153153975318,0.296660782261584,0.729218873512679,2,1,"High Risk",0.464200792602378,"Non-Resilient",1,2,1,0,1,0,1,0,9.98446893305518
327000,10,"Male",65,60,121,8,8,6,9,2,3,11000,0,0,0,2,2,4,1,0.00486176099538475,0.21968688800591,0.239489594410446,-1.58478797884084,-0.627113793110829,-0.740682860273162,0.215315315310994,0.822153153975318,0.748999776076467,0.00153762545811847,2,0,"High Risk",0.496169088507266,"Non-Resilient",1,2,1,0,1,0,1,0,10.0093907961622
329000,10,"Male",75,75,121,4,5,1,6,3,2,15000,0,0,0,6,5,9,4,0.46113803041223,0.88560660792047,0.239489594410446,-0.778359178113134,-1.36023260338257,-0.323888457299962,2.4200043856759,3.22514222316,3.01069474515088,2.1845813696218,4,0,"High Risk",0.566182298546896,"Non-Resilient",1,3,1,0,1,0,1,0,10.0761037674733
330000,11,"Male",80,85,110,10,10,9,10,5,1,24000,0,0,0,0,0,1,0,0.689276165120653,1.32955308786351,-0.370570652644062,0.834498423342269,-2.09335141365432,0.613898949389738,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.80554821664465,"Not Applicable",1,5,0,1,0,1,1,0,11.0455258903094
336000,9,"Male",25,45,110,9,9,3,9,6,6,18000,0,0,0,1,1,7,1,-1.820243316672,-0.44623283190865,-0.370570652644062,1.64092722406997,1.5722426377044,-0.011292655070062,-0.335856952280232,0.021156797580425,2.10601675752112,0.00153762545811847,1,0,"Moderate Risk",0.330250990752972,"Non-Resilient",1,4,0,1,0,1,0,1,9.05056923776865
343000,10,"Male",70,35,95,10,10,8,10,3,2,35000,1,0,1,0,0,2,0,0.232999895703807,-0.890179311851689,-1.20247098953657,-0.778359178113134,-1.36023260338257,1.76008355756604,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.504623513870542,"Not Applicable",1,5,0,1,1,0,1,0,10.0201477900147
344000,11,"Male",75,90,154,10,10,7,10,4,2,13000,1,0,1,0,0,3,0,0.46113803041223,1.55152632783503,2.06967033557397,0.0280696226145673,-1.36023260338257,-0.532285658786562,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.624834874504623,"Not Applicable",1,3,1,0,0,1,1,0,10.9202133478597
347000,10,"Male",85,75,114,9,10,5,8,5,4,14000,0,0,1,1,0,5,2,0.917414299829076,0.88560660792047,-0.148730562806059,0.834498423342269,0.106005017160914,-0.428087058043262,-0.335856952280232,-0.779839558814468,1.20133876989135,0.729218873512679,2,1,"High Risk",0.552443857331572,"Non-Resilient",1,3,1,0,0,1,0,1,10.0652445412241
351000,11,"Male",95,65,140,10,10,7,10,3,3,14000,1,0,1,0,0,3,0,1.37369056924592,0.44166012797743,1.29323002114096,-0.778359178113134,-0.627113793110829,-0.428087058043262,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.809775429326288,"Not Applicable",1,3,1,0,1,0,1,0,11.0476497912779
355000,11,"Male",50,35,95,10,10,7,10,5,3,26000,0,0,1,0,0,3,0,-0.679552643129884,-0.890179311851689,-1.20247098953657,0.834498423342269,-0.627113793110829,0.822296150876338,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.853104359313078,"Not Applicable",1,5,0,1,0,1,1,0,11.0765951307956
360000,12,"Male",100,85,145,10,10,10,8,6,4,30000,0,0,0,0,0,0,2,1.60182870395434,1.32955308786351,1.57053013343846,1.64092722406997,0.106005017160914,1.23909055384954,-0.887029219871459,-0.779839558814468,-1.06035619918307,0.729218873512679,1,3,"Low Risk",0.897225891677675,"Not Applicable",1,5,0,1,0,1,0,1,11.9168330016546
365000,6,"Male",20,30,107,9,9,7,8,4,5,12000,0,0,1,1,1,3,2,-2.04838145138042,-1.11215255182321,-0.536950720022564,0.0280696226145673,0.839123827432658,-0.636484259529862,-0.335856952280232,0.021156797580425,0.296660782261584,0.729218873512679,1,0,"Moderate Risk",0.0414795244385733,"Non-Resilient",1,2,1,0,0,1,0,1,6.06589450067841
371000,11,"Male",85,75,124,10,10,9,8,3,3,10000,0,0,1,0,0,1,2,0.917414299829076,0.88560660792047,0.405869661788948,-0.778359178113134,-0.627113793110829,-0.844881461016462,-0.887029219871459,-0.779839558814468,-0.608017205368183,0.729218873512679,1,3,"Low Risk",0.67661822985469,"Not Applicable",1,2,1,0,1,0,1,0,10.9549632577226
378000,9,"Male",50,65,99,10,10,9,10,4,6,29000,0,0,0,0,0,1,0,-0.679552643129884,0.44166012797743,-0.98063089969857,0.0280696226145673,1.5722426377044,1.13489195310624,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.272391017173052,"Not Applicable",1,5,0,1,0,1,0,1,8.96684317197651
382000,10,"Male",70,40,124,10,10,9,10,6,5,23000,0,0,1,0,0,1,0,0.232999895703807,-0.66820607188017,0.405869661788948,1.64092722406997,0.839123827432658,0.509700348646438,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.569088507265522,"Not Applicable",1,5,0,1,0,1,0,1,10.0774074088782
383000,12,"Male",35,80,124,9,9,9,7,3,1,60000,0,1,1,1,1,1,3,-1.36396704725515,1.10757984789199,0.405869661788948,-0.778359178113134,-2.09335141365432,4.36504857614854,-0.335856952280232,0.021156797580425,-0.608017205368183,1.45690012156724,1,1,"Moderate Risk",0.910700132100396,"Resilient",1,5,0,1,1,0,1,0,11.9382652147673
392000,11,"Male",80,75,140,7,10,9,10,6,6,60000,0,1,0,3,0,1,0,0.689276165120653,0.88560660792047,1.29323002114096,1.64092722406997,1.5722426377044,4.36504857614854,0.766487582902221,-0.779839558814468,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.598678996036988,"Not Applicable",1,5,0,1,0,1,0,1,10.9024382675532
394000,12,"Male",100,80,131,10,9,10,9,6,6,60000,0,1,0,0,1,0,1,1.60182870395434,1.10757984789199,0.794089819005453,1.64092722406997,1.5722426377044,4.36504857614854,-0.887029219871459,0.021156797580425,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.97225891677675,"Not Applicable",1,5,0,1,0,1,0,1,12.0410688442644
395000,7,"Male",25,10,95,8,10,7,10,6,4,23000,0,0,0,2,0,3,0,-1.820243316672,-2.00004551170929,-1.20247098953657,1.64092722406997,0.106005017160914,0.509700348646438,0.215315315310994,-0.779839558814468,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.0509907529722589,"Not Applicable",1,5,0,1,0,1,0,1,6.9075237437617
397000,11,"Male",80,65,129,9,9,4,8,4,4,42000,0,0,0,1,1,6,2,0.689276165120653,0.44166012797743,0.683169774086452,0.0280696226145673,0.106005017160914,2.48947376276914,-0.335856952280232,0.021156797580425,1.65367776370623,0.729218873512679,2,0,"High Risk",0.835667107001321,"Resilient",1,5,0,1,0,1,0,1,11.0645051049069
402000,8,"Male",65,45,140,10,10,7,9,5,3,15000,0,0,1,0,0,3,1,0.00486176099538475,-0.44623283190865,1.29323002114096,0.834498423342269,-0.627113793110829,-0.323888457299962,-0.887029219871459,-0.779839558814468,0.296660782261584,0.00153762545811847,0,2,"Low Risk",0.22113606340819,"Not Applicable",1,3,1,0,0,1,1,0,8.08068690784276
409000,10,"Male",70,85,117,10,9,8,10,1,3,12000,1,0,1,0,1,2,0,0.232999895703807,1.32955308786351,0.017649504572443,-2.39121677956854,-0.627113793110829,-0.636484259529862,-0.887029219871459,0.021156797580425,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.399735799207398,"Not Applicable",1,2,1,0,1,0,1,0,9.93329152241349
