"ID","JC_Maths_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","SDQ_Emo_Res_PCG_W2","SDQ_Good_Conduct_PCG_W2","SDQ_Focus_Behav_PCG_W2","SDQ_Posi_Peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_Maths_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","SDQ_Emo_Res_PCG_W3","SDQ_Good_Conduct_PCG_W3","SDQ_Focus_Behav_PCG_W3","SDQ_Posi_Peer_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_Maths_Standardized","LC_Maths_Standardized"
7559000,11,75,70,121,8,10,9,10,3,3,1,0,0,1,0,60,17,3,12,10,9,10,8,3,3,2,0,0,1,0,0.615505087650072,-0.172480869240343
7560000,12,90,95,129,9,10,10,9,3,2,3,0,0,1,0,105,17,4,12,9,9,10,9,3,2,3,0,0,1,0,1.283830115446,1.10788433777544
7561000,11,40,70,117,7,9,7,10,3,3,1,0,0,1,0,95,21,4,8,9,9,6,10,3,3,1,0,0,1,0,0.615505087650072,0.823358736216373
7569000,12,60,100,129,10,10,9,10,6,3,4,0,0,1,0,102,19,1,8,10,9,10,10,6,3,3,0,0,1,0,1.283830115446,1.02252665730772
7576000,11,80,75,154,8,9,8,6,6,6,5,0,1,0,0,125,36,4,17,10,9,8,7,6,6,5,0,1,0,1,0.615505087650072,1.67693554089356
7577000,11,90,100,135,10,10,10,10,5,6,5,0,0,1,0,125,22,3,12,10,9,10,10,5,6,5,0,0,1,0,0.615505087650072,1.67693554089356
7578000,12,80,65,110,10,10,10,10,4,6,4,0,0,1,0,113,17,3,9,9,9,10,10,3,6,4,0,0,1,0,1.283830115446,1.33550481902268
7581000,12,95,85,117,8,9,10,10,6,6,5,0,0,1,0,110,16,4,12,8,9,10,10,5,6,1,0,0,1,0,1.283830115446,1.25014713855497
7582000,11,95,55,140,9,8,4,10,6,3,5,0,0,1,0,95,31,3,17,9,9,7,8,6,3,4,0,0,1,0,0.615505087650072,0.823358736216373
7593000,12,90,70,117,7,10,10,9,6,4,3,0,0,1,0,102,23,4,11,9,9,9,10,6,3,4,0,0,1,0,1.283830115446,1.02252665730772
7597000,11,55,45,114,10,10,10,10,4,4,2,0,0,0,0,91,15,3,5,10,9,10,9,4,4,3,0,0,0,0,0.615505087650072,0.709548495592749
7598000,11,45,55,131,10,10,9,10,3,3,2,0,0,0,0,50,26,3,6,10,9,9,10,3,3,3,0,0,0,0,0.615505087650072,-0.457006470799405
7601000,11,35,25,107,10,9,10,10,6,6,5,0,0,1,0,100,23,4,8,10,9,9,10,6,5,3,0,0,1,0,0.615505087650072,0.965621536995904
7616000,11,55,65,121,5,6,6,5,3,3,2,0,0,0,0,91,25,3,5,7,9,7,7,3,3,2,0,0,0,0,0.615505087650072,0.709548495592749
7621000,11,95,45,110,10,10,9,9,6,5,5,0,0,0,0,90,33,2,17,10,8,10,10,6,5,4,0,0,0,0,0.615505087650072,0.681095935436843
7627000,11,90,40,107,10,10,10,10,3,5,5,0,0,0,0,50,25,1,12,10,9,10,9,3,5,3,0,0,0,0,0.615505087650072,-0.457006470799405
7640000,11,90,65,124,10,9,10,10,5,6,4,0,0,1,0,102,33,2,9,10,7,7,10,5,6,5,0,0,1,0,0.615505087650072,1.02252665730772
7645000,8,50,35,110,9,9,8,9,4,2,3,0,0,1,0,15,29,2,5,8,9,9,10,4,2,4,0,0,1,0,-1.38946999573772,-1.45284607625612
7646000,10,30,50,121,4,9,7,10,3,3,1,1,0,1,0,35,14,1,5,5,9,7,8,3,3,2,1,0,1,0,-0.0528199401458571,-0.883794873137997
7652000,9,60,45,114,7,10,10,8,2,2,1,1,0,1,0,20,20,2,2,10,8,10,10,2,1,1,1,0,1,0,-0.721144967941786,-1.31058327547659
7665000,11,75,60,107,10,10,10,10,4,5,4,0,0,0,0,37,28,2,5,10,9,10,10,4,5,4,0,0,0,0,0.615505087650072,-0.826889752826185
7669000,10,40,50,145,10,9,9,10,3,5,3,0,0,1,0,70,15,3,8,9,9,8,8,3,4,3,0,0,1,0,-0.0528199401458571,0.112044732318719
7671000,12,100,55,129,9,10,10,9,4,3,5,0,0,0,0,115,23,4,15,10,8,10,8,4,3,4,0,0,0,0,1.283830115446,1.3924099393345
7683000,10,90,85,121,10,8,8,10,6,5,5,0,1,0,0,85,27,4,11,9,5,9,9,6,6,5,0,1,1,0,-0.0528199401458571,0.538833134657312
7707000,11,45,35,135,10,10,9,10,4,3,1,0,0,0,0,70,30,4,12,10,9,10,10,4,3,2,0,0,0,0,0.615505087650072,0.112044732318719
7709000,8,40,45,114,7,5,8,10,4,5,1,0,0,0,0,30,19,1,2,9,4,9,8,3,6,2,0,0,0,0,-1.38946999573772,-1.02605767391753
7716000,10,55,40,124,10,9,9,10,3,3,4,0,0,0,0,45,23,2,10,9,8,10,10,3,3,4,0,0,0,0,-0.0528199401458571,-0.599269271578936
7717000,11,70,65,117,10,10,9,10,5,6,4,0,0,0,0,100,24,2,7,8,9,10,10,5,6,5,0,0,0,0,0.615505087650072,0.965621536995904
7722000,10,95,65,129,10,7,7,8,5,5,5,0,0,0,0,50,34,4,16,6,9,6,8,5,5,5,0,0,0,0,-0.0528199401458571,-0.457006470799405
7726000,9,30,40,107,10,10,6,10,4,4,4,0,1,0,0,40,34,2,4,7,9,8,10,3,3,3,0,1,0,0,-0.721144967941786,-0.741532072358467
7729000,9,50,55,107,3,6,3,7,5,5,4,0,1,0,0,37,24,2,6,7,7,3,7,5,5,5,0,1,0,0,-0.721144967941786,-0.826889752826185
7732000,11,100,75,110,10,10,10,10,6,6,5,0,1,0,0,110,22,3,13,8,7,6,10,6,6,5,0,1,0,0,0.615505087650072,1.25014713855497
7733000,11,75,95,124,10,10,10,10,3,6,5,0,1,0,0,85,25,4,10,10,9,10,10,3,6,5,0,1,0,0,0.615505087650072,0.538833134657312
7736000,10,80,80,129,10,9,10,10,4,5,5,0,0,1,0,85,21,4,13,9,8,9,9,6,5,5,0,0,1,0,-0.0528199401458571,0.538833134657312
7737000,9,85,85,131,4,9,9,10,6,4,4,0,0,0,0,45,21,3,15,7,9,7,9,6,5,3,0,0,0,0,-0.721144967941786,-0.599269271578936
7740000,10,75,65,99,5,10,10,9,5,6,5,0,1,1,0,102,25,3,9,10,9,10,10,5,6,5,0,1,1,0,-0.0528199401458571,1.02252665730772
7743000,11,95,70,124,9,10,10,10,3,2,5,0,1,0,0,80,29,2,16,10,9,10,10,3,2,4,0,1,0,0,0.615505087650072,0.396570333877781
7755000,12,100,100,154,9,10,9,10,2,3,1,0,0,0,0,125,22,4,16,9,8,10,9,3,3,2,0,0,0,0,1.283830115446,1.67693554089356
7762000,8,65,35,110,10,10,6,8,4,5,3,0,0,0,0,28,18,1,5,6,9,7,9,4,5,3,0,0,0,0,-1.38946999573772,-1.08296279422934
7772000,11,55,65,124,7,9,10,8,3,3,4,0,0,1,0,85,18,3,5,10,9,10,10,3,3,4,0,0,1,0,0.615505087650072,0.538833134657312
7780000,10,35,20,38,10,8,8,10,4,3,4,0,0,1,0,45,17,1,7,8,7,6,8,5,3,3,0,0,1,0,-0.0528199401458571,-0.599269271578936
7782000,10,35,30,107,7,10,6,9,4,4,2,0,0,1,0,45,22,4,12,9,9,5,10,3,3,2,0,0,1,0,-0.0528199401458571,-0.599269271578936
7783000,7,45,50,95,10,10,9,10,5,3,3,0,0,1,0,28,19,3,9,9,9,10,10,5,3,5,0,0,1,0,-2.05779502353364,-1.08296279422934
7787000,12,85,85,161,7,10,10,9,6,6,2,0,0,0,0,113,33,4,12,6,9,10,9,5,6,3,0,0,0,0,1.283830115446,1.33550481902268
7792000,11,90,40,114,9,10,9,10,4,4,3,0,0,1,0,45,23,2,13,9,9,9,10,4,3,3,0,0,1,0,0.615505087650072,-0.599269271578936
7793000,6,70,40,95,9,8,9,10,2,4,3,1,0,1,0,40,11,3,9,10,8,7,10,2,4,1,1,0,1,0,-2.72612005132957,-0.741532072358467
7796000,12,80,55,117,10,9,6,9,5,5,5,0,0,0,0,102,23,2,14,6,8,9,9,5,6,4,0,0,0,0,1.283830115446,1.02252665730772
7800000,11,55,50,107,9,10,10,10,3,4,2,0,0,1,0,80,23,2,14,9,9,10,9,3,3,3,0,0,1,0,0.615505087650072,0.396570333877781
7818000,11,85,80,129,10,10,10,10,5,6,5,0,0,1,0,80,18,4,7,10,8,10,10,5,6,5,0,0,1,0,0.615505087650072,0.396570333877781
7838000,10,20,45,97,7,10,6,10,3,4,4,0,0,1,0,37,15,3,6,5,8,6,9,3,4,5,0,0,1,0,-0.0528199401458571,-0.826889752826185
7841000,6,55,60,121,5,7,6,9,4,3,2,0,0,0,0,15,21,2,7,1,5,6,9,4,3,2,0,0,0,0,-2.72612005132957,-1.45284607625612
7842000,11,50,60,124,6,9,9,10,4,2,2,0,0,0,0,0,17,1,8,8,8,9,8,4,1,1,0,0,0,0,0.615505087650072,-1.87963447859471
7844000,10,60,80,114,10,9,9,10,6,6,5,0,0,0,0,91,18,4,5,10,8,7,10,6,6,5,0,0,0,0,-0.0528199401458571,0.709548495592749
7846000,10,90,65,103,10,8,8,7,5,5,5,0,0,0,0,80,20,3,14,5,7,10,8,4,6,5,0,0,0,0,-0.0528199401458571,0.396570333877781
7860000,11,80,45,103,10,9,10,10,5,5,5,0,0,1,0,85,20,3,15,9,8,10,9,5,5,4,0,0,1,0,0.615505087650072,0.538833134657312
7868000,10,20,45,124,8,10,8,10,3,3,3,0,0,0,0,37,12,1,8,10,9,10,10,3,3,3,0,0,0,0,-0.0528199401458571,-0.826889752826185
7869000,10,65,50,110,10,10,10,10,3,3,4,0,0,0,0,90,23,2,10,10,9,9,10,3,3,4,0,0,0,0,-0.0528199401458571,0.681095935436843
7877000,9,25,40,121,10,10,7,10,3,3,1,0,0,1,0,20,11,1,7,10,8,7,10,3,3,1,0,0,1,0,-0.721144967941786,-1.31058327547659
7879000,11,85,75,135,9,10,8,10,6,2,1,0,0,1,0,105,20,3,9,5,8,6,10,5,2,2,0,0,1,0,0.615505087650072,1.10788433777544
7885000,11,40,40,140,6,10,8,10,4,5,4,0,0,1,0,113,14,2,6,10,9,8,10,4,5,4,0,0,1,0,0.615505087650072,1.33550481902268
7886000,12,80,90,154,10,10,10,10,6,6,4,0,0,1,0,113,24,4,9,10,9,10,10,5,5,4,0,0,1,0,1.283830115446,1.33550481902268
7888000,8,35,55,117,7,10,3,9,4,3,3,0,0,1,0,15,20,2,5,6,7,6,10,3,5,3,0,0,1,0,-1.38946999573772,-1.45284607625612
7894000,11,85,75,129,10,10,9,10,4,6,2,0,0,1,0,70,29,2,7,10,9,10,10,4,6,3,0,0,1,0,0.615505087650072,0.112044732318719
7903000,9,40,70,161,4,10,9,8,4,4,2,0,0,1,0,40,26,2,5,6,8,7,8,4,4,1,0,0,1,0,-0.721144967941786,-0.741532072358467
7904000,6,50,35,114,9,8,10,9,3,2,1,0,0,1,0,15,13,1,8,8,8,8,9,3,2,1,0,0,1,0,-2.72612005132957,-1.45284607625612
7905000,10,80,50,114,10,9,10,10,4,4,4,0,0,0,0,37,21,3,10,9,7,10,10,3,4,4,0,0,0,0,-0.0528199401458571,-0.826889752826185
7906000,11,95,85,124,6,10,9,10,5,6,3,0,0,0,0,50,23,3,12,7,8,8,10,5,6,5,0,0,0,0,0.615505087650072,-0.457006470799405
7918000,5,20,25,62,8,10,8,10,1,6,2,1,0,1,0,0,21,0,5,10,8,9,8,1,3,1,1,0,1,0,-3.3944450791255,-1.87963447859471
7926000,8,60,30,103,7,9,8,9,5,2,3,0,0,0,0,28,27,1,7,8,8,8,10,4,2,3,0,0,0,0,-1.38946999573772,-1.08296279422934
7932000,11,80,80,110,10,10,8,8,4,3,3,0,0,1,0,95,29,4,15,9,9,10,6,4,3,3,0,0,1,0,0.615505087650072,0.823358736216373
7934000,11,50,60,124,10,9,9,10,3,3,2,0,0,1,0,28,22,2,5,10,9,10,10,3,3,2,0,0,1,0,0.615505087650072,-1.08296279422934
7938000,11,50,60,121,8,9,7,10,3,2,1,0,0,0,0,37,19,3,4,8,8,5,9,3,2,4,0,0,0,0,0.615505087650072,-0.826889752826185
7939000,10,55,55,124,7,9,8,9,4,3,4,0,0,0,0,28,19,3,5,9,8,9,8,4,3,3,0,0,0,0,-0.0528199401458571,-1.08296279422934
7940000,12,90,85,161,8,10,7,10,5,3,3,0,0,0,0,91,28,4,14,6,9,6,7,4,5,5,0,0,0,0,1.283830115446,0.709548495592749
7946000,10,80,35,114,4,9,9,9,4,3,2,0,0,0,0,50,16,2,10,8,9,9,9,4,3,2,0,0,0,0,-0.0528199401458571,-0.457006470799405
7956000,7,50,40,117,10,9,5,10,4,5,4,0,0,1,0,15,28,0,6,10,9,9,10,3,5,3,0,0,1,0,-2.05779502353364,-1.45284607625612
7957000,8,45,55,117,10,10,10,10,3,5,3,0,0,0,0,28,20,2,5,10,9,10,10,3,5,3,0,0,0,0,-1.38946999573772,-1.08296279422934
7958000,8,40,30,103,9,9,10,9,3,3,2,0,0,0,0,50,21,1,7,9,9,9,9,3,3,5,0,0,0,0,-1.38946999573772,-0.457006470799405
7959000,11,75,80,121,8,9,7,10,6,2,4,0,0,1,0,102,28,4,16,8,8,9,9,5,2,4,0,0,1,0,0.615505087650072,1.02252665730772
7965000,12,100,95,99,10,9,10,10,5,5,4,0,0,0,0,100,24,2,13,10,7,10,10,5,5,4,0,0,0,0,1.283830115446,0.965621536995904
7971000,10,80,70,114,10,10,8,10,4,5,5,0,0,0,0,80,30,2,9,10,8,9,10,4,5,4,0,0,0,0,-0.0528199401458571,0.396570333877781
7978000,10,95,80,135,10,9,9,10,4,4,1,0,0,1,0,46,23,3,8,10,9,9,9,4,4,1,0,0,1,0,-0.0528199401458571,-0.570816711423029
7982000,10,85,45,161,4,6,6,5,5,2,2,0,0,0,0,45,23,2,13,6,6,7,9,5,1,4,0,0,0,0,-0.0528199401458571,-0.599269271578936
7983000,10,55,55,107,10,9,9,7,3,2,3,0,0,1,0,37,18,2,12,8,9,7,10,3,2,1,0,0,1,0,-0.0528199401458571,-0.826889752826185
7985000,8,65,25,110,7,9,8,10,2,2,2,0,0,1,0,15,30,1,6,9,9,10,8,2,2,4,0,0,1,0,-1.38946999573772,-1.45284607625612
7988000,10,80,65,107,6,10,10,10,3,4,4,0,0,1,0,28,27,3,9,7,8,10,10,3,4,5,0,0,1,0,-0.0528199401458571,-1.08296279422934
8001000,12,55,70,140,8,10,10,9,4,2,3,0,0,0,0,113,21,4,7,5,9,9,8,4,2,3,0,0,0,0,1.283830115446,1.33550481902268
8004000,8,50,65,107,5,8,5,6,3,3,2,0,0,1,0,37,23,1,8,8,7,3,9,3,4,1,0,0,1,0,-1.38946999573772,-0.826889752826185
8007000,8,30,50,110,7,10,7,9,4,3,4,0,0,1,0,35,15,1,2,7,9,8,9,4,2,2,0,0,1,0,-1.38946999573772,-0.883794873137997
8008000,12,95,90,135,8,10,9,10,6,3,5,0,0,1,0,105,16,4,14,10,9,10,10,5,3,5,0,0,1,0,1.283830115446,1.10788433777544
8011000,11,85,70,107,10,9,7,10,4,6,2,0,0,1,0,45,19,3,9,10,9,6,10,4,6,4,0,0,1,0,0.615505087650072,-0.599269271578936
8015000,8,90,65,135,8,10,8,9,6,6,5,0,0,0,0,15,22,3,11,10,9,7,8,6,6,5,0,0,0,0,-1.38946999573772,-1.45284607625612
8021000,9,60,75,131,10,9,9,10,3,3,4,0,0,1,0,105,26,3,12,8,8,9,8,3,3,4,0,0,1,0,-0.721144967941786,1.10788433777544
8027000,9,70,40,114,10,8,7,10,3,3,5,0,0,0,0,25,30,2,8,8,8,6,10,3,3,3,0,0,0,0,-0.721144967941786,-1.16832047469706
8055000,10,10,90,99,7,9,5,10,3,3,3,0,0,0,0,95,19,3,8,9,9,9,8,3,3,5,0,0,0,0,-0.0528199401458571,0.823358736216373
8061000,11,75,55,95,9,7,9,10,4,6,4,0,0,1,0,90,19,2,9,8,8,10,9,4,6,5,0,0,1,0,0.615505087650072,0.681095935436843
8074000,12,75,75,135,8,10,8,9,5,3,5,0,0,0,0,100,24,4,13,7,8,10,8,5,3,5,0,0,0,0,1.283830115446,0.965621536995904
8079000,10,20,45,121,10,10,10,9,6,5,3,0,0,0,0,85,20,3,9,10,9,10,10,6,6,3,0,0,0,0,-0.0528199401458571,0.538833134657312
8085000,11,55,55,110,10,10,9,10,5,5,1,0,0,1,0,45,14,2,8,7,9,10,10,6,5,1,0,0,1,0,0.615505087650072,-0.599269271578936
8086000,11,60,75,131,10,9,7,9,6,3,5,0,1,1,0,95,16,2,10,8,8,7,10,3,6,5,0,1,1,0,0.615505087650072,0.823358736216373
8093000,12,90,95,124,10,10,10,10,5,5,4,0,0,1,0,102,18,3,9,10,9,10,10,4,5,4,0,0,1,0,1.283830115446,1.02252665730772
8094000,9,45,60,99,7,6,8,7,3,1,1,0,0,1,0,28,18,3,8,10,8,9,10,3,1,3,0,0,1,0,-0.721144967941786,-1.08296279422934
8116000,9,95,55,107,9,4,6,10,5,6,5,0,1,0,0,45,27,4,16,9,6,7,10,5,6,5,0,1,0,0,-0.721144967941786,-0.599269271578936
8119000,11,55,60,129,10,10,9,10,5,6,5,0,1,0,0,105,21,2,8,10,8,10,9,5,6,5,0,1,0,0,0.615505087650072,1.10788433777544
8121000,11,40,55,124,9,10,4,7,5,5,5,0,1,0,0,110,21,4,6,10,8,3,5,5,5,4,0,1,0,0,0.615505087650072,1.25014713855497
8126000,9,40,35,121,4,9,7,10,5,3,4,0,0,0,0,15,27,2,9,5,9,7,8,5,3,4,0,0,0,0,-0.721144967941786,-1.45284607625612
8129000,11,70,35,124,7,9,7,8,5,3,4,0,0,0,0,85,13,3,12,7,9,8,10,5,3,4,0,0,0,0,0.615505087650072,0.538833134657312
8131000,10,70,30,103,10,8,8,10,3,5,2,0,0,1,0,50,18,2,10,9,9,8,10,3,4,1,0,0,1,0,-0.0528199401458571,-0.457006470799405
8139000,11,65,75,121,10,9,9,10,3,4,3,0,0,0,0,91,20,3,4,9,9,8,8,3,3,5,0,0,0,0,0.615505087650072,0.709548495592749
8141000,12,85,70,99,8,10,10,10,6,6,1,0,0,1,0,90,23,2,9,6,9,10,9,6,6,5,0,0,1,0,1.283830115446,0.681095935436843
8147000,9,45,40,92,9,9,9,6,5,3,2,0,0,0,0,46,23,2,10,7,8,9,7,4,3,4,0,0,0,0,-0.721144967941786,-0.570816711423029
8151000,12,55,80,129,10,8,8,10,3,2,3,0,0,0,0,102,25,3,8,10,8,9,10,3,2,3,0,0,0,0,1.283830115446,1.02252665730772
8154000,12,55,80,121,10,10,10,9,6,5,3,0,0,1,0,85,24,3,11,9,9,9,9,6,5,5,0,0,1,0,1.283830115446,0.538833134657312
8157000,8,80,30,124,7,9,9,10,4,5,5,0,0,0,0,46,20,3,9,10,9,7,10,4,5,5,0,0,0,0,-1.38946999573772,-0.570816711423029
8167000,10,30,45,110,7,9,7,10,5,3,2,0,0,1,0,50,19,2,9,9,9,8,10,4,3,3,0,0,1,0,-0.0528199401458571,-0.457006470799405
8178000,11,30,65,140,3,9,9,5,4,3,1,0,0,1,0,50,19,3,9,6,7,9,7,3,2,1,0,0,1,0,0.615505087650072,-0.457006470799405
8183000,10,75,50,121,9,9,8,10,5,6,5,0,1,1,0,105,19,2,9,7,7,10,10,4,6,4,0,1,1,0,-0.0528199401458571,1.10788433777544
8184000,11,90,85,131,9,9,4,9,6,6,5,0,0,0,0,37,34,1,13,9,8,8,9,6,5,5,0,0,0,0,0.615505087650072,-0.826889752826185
8186000,11,75,60,103,10,10,10,10,6,6,5,0,0,0,0,91,19,2,7,10,9,10,10,5,6,5,0,0,0,0,0.615505087650072,0.709548495592749
8187000,12,85,70,135,9,9,8,8,6,6,5,0,0,0,0,81,32,3,14,10,7,8,10,6,6,5,0,0,0,0,1.283830115446,0.425022894033687
8195000,11,100,100,140,10,10,9,8,6,6,5,0,0,0,0,102,20,2,15,6,9,10,8,5,5,5,0,0,0,0,0.615505087650072,1.02252665730772
8198000,12,100,100,135,6,10,10,10,6,6,4,0,0,0,0,125,25,4,16,9,8,9,10,6,6,5,0,0,1,0,1.283830115446,1.67693554089356
8203000,10,45,40,140,8,10,8,10,3,3,3,0,0,1,0,37,28,1,8,5,8,8,9,4,3,2,0,0,1,0,-0.0528199401458571,-0.826889752826185
8223000,7,45,20,75,4,10,4,10,3,2,1,1,0,1,0,20,14,0,8,2,8,6,10,3,2,1,1,0,1,0,-2.05779502353364,-1.31058327547659
8225000,11,95,80,124,9,10,8,10,5,6,2,0,0,0,0,46,26,3,16,2,9,8,8,5,6,1,0,0,0,0,0.615505087650072,-0.570816711423029
8237000,11,45,40,110,10,10,7,10,4,4,4,0,0,0,0,81,14,2,8,10,9,10,10,4,3,5,0,0,0,0,0.615505087650072,0.425022894033687
8240000,10,80,80,121,7,7,10,9,5,3,4,0,0,0,0,56,17,3,7,8,8,8,9,5,3,3,0,0,0,0,-0.0528199401458571,-0.286291109863968
8247000,11,55,50,121,10,10,10,10,4,4,1,0,0,0,0,56,21,2,11,9,8,10,8,4,3,2,0,0,1,0,0.615505087650072,-0.286291109863968
8248000,11,70,85,117,10,10,10,10,4,4,4,0,0,1,0,102,16,4,6,10,9,10,10,3,5,3,0,0,1,0,0.615505087650072,1.02252665730772
8249000,10,60,40,107,7,9,7,9,6,5,5,0,0,0,0,46,26,2,6,10,8,8,10,6,5,4,0,0,0,0,-0.0528199401458571,-0.570816711423029
8272000,12,80,95,124,10,10,8,10,5,3,2,0,0,1,0,80,14,4,8,10,9,8,10,5,3,3,0,0,1,0,1.283830115446,0.396570333877781
8284000,12,85,85,145,9,9,9,10,4,4,3,0,0,0,0,85,15,4,11,7,7,10,10,4,4,4,0,0,0,0,1.283830115446,0.538833134657312
8285000,11,85,60,140,10,10,10,10,2,4,1,0,0,0,0,113,19,3,10,10,9,8,10,3,4,3,0,0,0,0,0.615505087650072,1.33550481902268
8294000,10,50,35,110,10,10,10,10,5,2,1,0,0,0,0,35,17,2,7,10,8,9,10,5,3,2,0,0,0,0,-0.0528199401458571,-0.883794873137997
8298000,10,70,60,95,8,9,10,7,5,6,3,1,0,1,0,0,20,2,8,9,8,9,8,5,5,1,1,0,1,0,-0.0528199401458571,-1.87963447859471
8300000,10,45,70,124,10,10,10,9,2,2,2,1,0,1,0,46,20,4,9,10,8,10,9,1,2,1,1,0,1,0,-0.0528199401458571,-0.570816711423029
8302000,11,60,60,117,9,10,9,10,3,3,1,0,0,1,0,71,13,3,7,10,9,9,10,3,3,1,0,0,1,0,0.615505087650072,0.140497292474625
8307000,10,75,80,135,10,10,9,8,4,3,3,0,0,1,0,37,33,2,12,8,9,10,8,3,3,1,0,0,1,0,-0.0528199401458571,-0.826889752826185
8324000,8,85,60,114,9,10,9,9,3,4,1,0,1,1,0,40,28,1,6,7,8,9,9,3,4,1,0,1,1,0,-1.38946999573772,-0.741532072358467
8336000,11,70,50,131,10,10,10,8,4,4,4,0,0,0,0,102,12,2,9,10,9,10,10,4,4,3,0,0,0,0,0.615505087650072,1.02252665730772
8349000,9,50,45,110,4,10,10,8,6,6,5,0,0,0,0,20,28,0,5,4,8,9,8,5,6,5,0,1,1,0,-0.721144967941786,-1.31058327547659
8358000,11,50,65,110,8,9,10,10,4,4,2,0,0,1,0,45,23,2,5,10,9,10,10,4,4,4,0,0,1,0,0.615505087650072,-0.599269271578936
8366000,10,50,85,140,9,9,8,10,4,3,3,0,0,1,0,81,26,3,9,7,9,10,10,3,3,1,0,0,1,0,-0.0528199401458571,0.425022894033687
8367000,12,85,65,135,6,10,9,4,5,3,4,0,0,1,0,102,19,4,12,7,8,8,9,5,3,5,0,0,1,0,1.283830115446,1.02252665730772
8368000,9,90,55,161,10,10,8,8,5,6,2,0,0,1,0,20,25,2,15,6,9,9,9,5,6,4,0,0,0,0,-0.721144967941786,-1.31058327547659
8373000,10,80,70,110,9,8,9,9,3,3,5,0,0,0,0,45,13,3,8,6,9,9,9,3,3,5,0,1,0,0,-0.0528199401458571,-0.599269271578936
8384000,8,25,30,99,9,10,5,9,3,3,1,1,0,1,0,45,17,2,7,9,8,6,9,3,3,1,1,0,1,0,-1.38946999573772,-0.599269271578936
8391000,11,90,70,121,7,10,7,5,4,3,4,0,0,0,0,45,32,1,14,10,7,6,8,4,3,4,0,0,0,0,0.615505087650072,-0.599269271578936
8395000,11,65,60,135,8,10,7,9,3,6,4,0,0,0,0,46,29,3,9,10,9,9,10,3,5,5,0,0,0,0,0.615505087650072,-0.570816711423029
8404000,11,40,35,95,8,9,9,10,3,3,3,0,0,0,0,28,12,0,8,10,9,9,8,3,3,3,0,0,0,0,0.615505087650072,-1.08296279422934
8406000,10,65,30,107,10,3,4,8,4,2,4,0,0,0,0,25,23,1,9,9,5,6,7,4,2,4,0,0,0,0,-0.0528199401458571,-1.16832047469706
8413000,11,65,65,124,8,10,8,10,3,3,1,0,0,1,0,102,25,2,6,6,9,9,8,3,3,4,0,0,1,0,0.615505087650072,1.02252665730772
8419000,9,65,30,107,9,10,10,10,4,3,1,0,0,1,0,105,24,2,9,10,7,10,9,3,3,1,0,0,1,0,-0.721144967941786,1.10788433777544
8437000,7,20,35,117,8,7,7,6,3,2,1,0,0,0,0,30,21,2,2,9,8,8,7,3,2,1,0,0,0,0,-2.05779502353364,-1.02605767391753
8439000,8,75,55,95,9,6,6,10,5,3,1,0,0,1,0,20,14,2,5,9,8,9,10,5,3,2,0,0,1,0,-1.38946999573772,-1.31058327547659
8445000,7,50,15,129,10,9,8,10,2,2,2,0,0,0,0,15,23,2,8,10,8,8,10,2,2,2,0,0,0,0,-2.05779502353364,-1.45284607625612
8447000,11,95,75,114,9,10,10,10,6,6,5,0,0,0,0,45,27,3,15,9,9,10,10,6,6,5,0,0,0,0,0.615505087650072,-0.599269271578936
8450000,10,45,40,131,6,4,7,6,4,4,3,0,0,1,0,28,18,0,6,9,5,7,8,4,4,3,0,0,1,0,-0.0528199401458571,-1.08296279422934
8452000,9,75,60,99,10,10,9,10,3,2,3,0,1,1,0,20,31,2,6,10,9,9,10,3,2,4,0,1,1,0,-0.721144967941786,-1.31058327547659
8463000,10,75,80,145,10,9,8,10,5,6,3,0,0,0,0,50,23,2,8,6,7,9,10,4,6,3,0,0,1,0,-0.0528199401458571,-0.457006470799405
8464000,8,35,35,95,8,8,8,10,3,2,1,0,0,1,0,40,15,1,5,10,9,9,9,3,2,1,0,0,1,0,-1.38946999573772,-0.741532072358467
8465000,10,75,60,103,5,10,7,8,3,3,1,0,0,1,0,50,26,3,10,9,9,8,8,3,2,1,0,0,1,0,-0.0528199401458571,-0.457006470799405
8471000,9,55,30,114,10,9,9,10,3,2,1,1,0,1,0,25,21,1,9,7,6,7,10,3,2,1,1,0,1,0,-0.721144967941786,-1.16832047469706
8484000,11,60,65,145,9,8,8,10,5,6,5,0,1,0,0,100,22,3,7,7,6,10,10,5,6,5,0,0,0,0,0.615505087650072,0.965621536995904
8491000,11,65,70,135,10,10,8,10,5,3,5,0,0,0,0,81,11,3,10,10,9,9,9,5,3,5,0,0,0,0,0.615505087650072,0.425022894033687
8521000,9,40,65,85,10,7,8,10,3,3,2,0,0,1,0,37,12,0,6,9,7,8,10,3,3,3,0,0,1,0,-0.721144967941786,-0.826889752826185
8528000,10,65,60,99,9,10,10,10,3,3,1,0,0,1,0,37,20,2,7,10,9,9,10,3,3,2,0,0,1,0,-0.0528199401458571,-0.826889752826185
